44, -100, -4.403957, 1.000000
45, -112, -5.781013, 1.000000
46, -108, -5.339844, 1.000000
47, -116, -4.951147, 1.000000
48, -112, -4.398047, 1.000000
49, -116, -3.761435, 1.000000
50, -98, -2.657800, 1.000000
51, -8, -1.492335, 1.000000
52, -110, -0.609790, 1.000000
53, -116, -1.214526, 1.000000
54, -120, -1.575232, 1.000000
55, -114, -2.211840, 1.000000
56, -102, -1.086725, 1.000000
57, -10, 1.650771, 1.000000
58, -1, 2.841863, 1.000000
59, -15, 3.897421, 1.000000
60, -8, 4.708116, 1.000000
61, -9, 5.612584, 1.000000
62, -113, 4.633341, 1.000000
63, -115, 3.628406, 1.000000
64, -112, 2.854517, 1.000000
65, -117, 1.849954, 1.000000
66, -111, 0.989340, 1.000000
67, -9, 1.478801, 1.000000
68, -97, 0.591475, 1.000000
69, -115, -0.620664, 1.000000
70, -8, -0.024576, 1.000000
71, -100, 0.540859, 1.000000
72, -99, -0.342588, 1.000000
73, -12, -0.107811, 1.000000
74, -102, -1.376221, 1.000000
75, -93, -2.444888, 1.000000
76, -112, -3.630502, 1.000000
77, -115, -3.388768, 1.000000
78, -110, -2.780118, 1.000000
79, -111, -2.232199, 1.000000
80, -98, -1.253242, 1.000000
81, -95, -0.117241, 1.000000
82, -8, 0.760450, 1.000000
83, -2, 1.519037, 1.000000
84, -5, 2.122579, 1.000000
85, -7, 2.467693, 1.000000
86, -97, 1.442774, 1.000000
87, -12, 3.233694, 1.000000
88, -94, 2.452181, 1.000000
89, -108, 1.199279, 1.000000
90, -17, 2.911423, 1.000000
91, -4, 3.371579, 1.000000
92, -116, 2.105085, 1.000000
93, -95, 2.541697, 1.000000
94, -103, 1.562734, 1.000000
95, -114, 0.570821, 1.000000
96, -12, 0.775513, 1.000000
97, -114, -0.671442, 1.000000
98, -8, -0.527368, 1.000000
99, -11, -0.600669, 1.000000
100, -112, -2.059974, 1.000000
101, -117, -3.529453, 1.000000
102, -108, -3.462414, 0.995000
103, -13, -1.796380, 0.990025
104, -96, -1.333387, 0.985075
105, -13, 0.418492, 0.980150
106, -115, -0.704357, 0.975249
107, -111, -0.392652, 0.970373
108, -106, -1.171844, 0.965521
109, -110, -2.204334, 0.960693
110, -113, -1.838469, 0.955890
111, -6, 0.414373, 0.951110
112, -98, -0.420844, 0.946355
113, -17, 0.204121, 0.941623
114, -116, -0.830726, 0.936915
115, -11, -0.528598, 0.932230
116, -99, -0.006786, 0.927569
117, -5, 0.370372, 0.922931
118, -93, 0.999933, 0.918316
119, -2, 2.994921, 0.913725
120, -97, 2.045598, 0.909156
121, -117, 0.694866, 0.904610
122, -96, -0.213262, 0.900087
123, -95, 0.372409, 0.895587
124, -113, -0.476573, 0.891109
125, -117, -0.054033, 0.886654
126, -6, 0.510731, 0.882220
127, -117, -0.605773, 0.877809
128, -7, -0.077481, 0.873420
129, -113, -1.282152, 0.869053
0, -112, nan, 1.000000
1, -110, 1.309555, 1.000000
2, -5, 53.268447, 1.000000
3, -97, 14.987939, 1.000000
4, -108, 2.165177, 1.000000
5, -112, -2.396168, 1.000000
6, -114, -4.000027, 1.000000
7, -114, -4.369936, 1.000000
8, -101, -3.352059, 1.000000
9, -94, -2.284185, 1.000000
10, -8, 2.306510, 1.000000
11, -115, 0.764563, 1.000000
12, -9, 3.306503, 1.000000
13, -8, 4.820198, 1.000000
14, -94, 3.530504, 1.000000
15, -7, 4.508861, 1.000000
16, -115, 2.974674, 1.000000
17, -113, 1.893583, 1.000000
18, -96, 1.348827, 1.000000
19, -8, 2.195966, 1.000000
20, -12, 2.576073, 1.000000
21, -96, 1.629494, 1.000000
22, -11, 3.536644, 1.000000
23, -115, 2.520288, 1.000000
24, -5, 2.932549, 1.000000
25, -111, 1.610104, 1.000000
26, -96, 0.467124, 1.000000
27, -112, -0.932510, 1.000000
28, -115, -2.176361, 1.000000
29, -7, -1.742037, 1.000000
30, -8, -0.098640, 1.000000
31, -14, -0.219510, 1.000000
32, -119, -0.320240, 1.000000
33, -108, -0.100502, 1.000000
34, -11, 0.301965, 1.000000
35, -109, 0.555510, 1.000000
36, -8, 0.701214, 1.000000
37, -111, -0.749262, 1.000000
38, -98, -1.756757, 1.000000
39, -116, -1.627984, 1.000000
40, -111, -1.333001, 1.000000
41, -113, -2.232264, 1.000000
42, -106, -1.675859, 1.000000
43, -121, -2.825896, 1.000000
44, -113, -2.110432, 1.000000
45, -14, -1.502437, 1.000000
46, -105, -2.097563, 1.000000
47, -8, -1.539050, 1.000000
48, -10, -1.223933, 1.000000
49, -114, -0.849041, 1.000000
50, -112, -0.290323, 1.000000
51, -12, 1.760618, 1.000000
52, -108, 0.778457, 1.000000
53, -113, -0.131409, 1.000000
54, -114, 0.492534, 1.000000
55, -111, -0.226129, 1.000000
56, -98, 0.828461, 1.000000
57, -96, 0.429359, 1.000000
58, -94, 0.237660, 1.000000
59, -94, -0.248218, 1.000000
60, -117, -1.018730, 1.000000
61, -17, -0.376114, 1.000000
62, -95, -0.895644, 1.000000
63, -112, -1.910057, 1.000000
64, -98, -2.602977, 1.000000
65, -12, -0.529091, 1.000000
66, -14, 0.078705, 1.000000
67, -8, 2.175584, 1.000000
68, -107, 2.825974, 1.000000
69, -113, 1.874675, 1.000000
70, -97, 1.198984, 1.000000
71, -107, 1.928278, 1.000000
72, -11, 2.662419, 1.000000
73, -98, 1.927668, 1.000000
74, -101, 1.114825, 1.000000
75, -11, 1.614910, 1.000000
76, -100, 0.879974, 1.000000
77, -117, -0.044701, 1.000000
78, -114, -0.859007, 1.000000
79, -14, -0.214988, 1.000000
80, -111, -1.445554, 1.000000
81, -107, -1.056888, 1.000000
82, -115, -1.874704, 1.000000
83, -110, -2.873266, 1.000000
84, -13, -2.252518, 1.000000
85, -16, -0.447099, 1.000000
86, -102, 0.109626, 1.000000
87, -112, 0.747415, 1.000000
88, -104, 0.091995, 1.000000
89, -109, -0.739591, 1.000000
90, -111, -1.340367, 1.000000
91, -97, -1.892491, 1.000000
92, -114, -1.183788, 1.000000
93, -5, -0.123637, 1.000000
94, -6, 0.727138, 1.000000
95, -11, 2.790745, 1.000000
96, -15, 3.376514, 1.000000
97, -103, 2.315563, 1.000000
98, -11, 2.612865, 1.000000
99, -98, 3.090213, 1.000000
100, -115, 1.907970, 1.000000
101, -112, 0.826337, 1.000000
102, -5, 1.162761, 0.995000
103, -99, 0.065302, 0.990025
104, -115, 0.266780, 0.985075
105, -10, 2.060971, 0.980150
106, -112, 1.049766, 0.975249
107, -106, -0.031463, 0.970373
108, -122, -1.232307, 0.965521
109, -96, -2.103101, 0.960693
110, -9, -1.773462, 0.955890
111, -8, -1.375033, 0.951110
112, -100, -2.699887, 0.946355
113, -13, -1.064709, 0.941623
114, -7, 0.634640, 0.936915
115, -9, 2.234389, 0.932230
116, -115, 2.248927, 0.927569
117, -113, 1.052985, 0.922931
118, -114, 1.321631, 0.918316
119, -6, 1.925835, 0.913725
120, -118, 0.514103, 0.909156
121, -110, -0.742160, 0.904610
122, -113, -0.356157, 0.900087
123, -96, -1.045744, 0.895587
124, -12, -0.784581, 0.891109
125, -113, -0.478369, 0.886654
126, -113, -1.609168, 0.882220
127, -95, -2.391498, 0.877809
128, -10, -2.243623, 0.873420
129, -107, -3.220583, 0.869053
130, -9, -1.412660, 0.864708
131, -22, 0.228596, 0.860384
132, -94, -0.598401, 0.856082
133, -110, -0.283396, 0.851802
134, -99, 0.426120, 0.847543
135, -23, 2.321104, 0.843305
136, -113, 1.281872, 0.839089
137, -9, 1.759727, 0.834893
138, -107, 0.666615, 0.830719
139, -117, 1.132416, 0.826565
140, -96, 0.287467, 0.822432
141, -108, -0.638417, 0.818320
142, -23, -0.401855, 0.814229
143, -9, 0.176595, 0.810157
144, -106, 0.567543, 0.806107
145, -8, 0.899315, 0.802076
146, -113, -0.421242, 0.798066
147, -104, -1.339389, 0.794075
148, -100, -0.844514, 0.790105
149, -18, -0.567363, 0.786154
150, -11, 1.212017, 0.782224
151, -12, 2.786160, 0.778313
152, -97, 1.996486, 0.774421
153, -96, 0.971522, 0.770549
154, -118, -0.222714, 0.766696
155, -96, 0.132596, 0.762863
156, -114, -1.087562, 0.759048
157, -5, 0.906515, 0.755253
158, -114, -0.217036, 0.751477
159, 0, 0.145902, 0.747719
160, -116, -1.012075, 0.743981
161, -11, -0.815570, 0.740261
162, -98, -0.669281, 0.736560
163, -10, 1.077517, 0.732877
164, -6, 1.347939, 0.729212
165, -93, 1.764125, 0.725566
166, -95, 0.617979, 0.721939
167, -111, -0.646229, 0.718329
168, -109, -1.798548, 0.714737
169, -109, -1.646134, 0.711164
170, -95, -1.042461, 0.707608
171, -114, -0.594830, 0.704070
172, -6, 0.212377, 0.700549
173, -106, -0.537305, 0.697047
174, -122, -1.848151, 0.693561
175, -7, -1.160533, 0.690094
176, -105, -2.290455, 0.686643
177, -9, -0.339668, 0.683210
178, -113, -1.593286, 0.679794
179, -98, -0.829257, 0.676395
180, -116, -2.020078, 0.673013
181, -108, -1.422074, 0.669648
182, -116, -2.171975, 0.666300
183, -124, -1.615274, 0.662968
184, -114, -0.678956, 0.659653
185, -4, 0.597806, 0.656355
186, -112, 0.170096, 0.653073
187, -96, -0.252195, 0.649808
188, -112, -0.902090, 0.646559
189, -117, -1.614306, 0.643326
190, -12, -0.585413, 0.640109
191, -95, -1.174657, 0.636909
192, -96, -0.098328, 0.633724
193, -113, -0.713545, 0.630556
194, -17, -0.197565, 0.627403
195, -12, 2.041101, 0.624266
196, -6, 2.840190, 0.621145
197, -116, 3.434175, 0.618039
198, -117, 2.533981, 0.614949
199, -119, 1.847800, 0.611874
200, -6, 2.520496, 0.608815
201, -113, 1.633732, 0.605770
202, -119, 0.527359, 0.602742
203, -95, -0.344422, 0.599728
204, -4, 0.189486, 0.596729
205, 4, 2.427649, 0.593746
206, -95, 1.519994, 0.590777
207, -118, 0.509060, 0.587823
208, -115, -0.686918, 0.584884
209, -96, -1.679743, 0.581959
210, -97, -1.049332, 0.579050
211, -118, -1.919578, 0.576154
212, -116, -2.738711, 0.573274
213, -96, -3.500914, 0.570407
214, -98, -2.808387, 0.567555
215, -117, -2.199130, 0.564717
216, -9, 0.211991, 0.561894
217, -93, -0.302308, 0.559084
218, -11, 0.300419, 0.556289
219, -96, -0.497383, 0.553508
220, -10, 1.685426, 0.550740
221, -97, 0.952718, 0.547986
222, -7, 1.364817, 0.545246
223, -5, 2.022659, 0.542520
224, -115, 2.411692, 0.539808
225, -95, 3.401728, 0.537108
226, -10, 4.172734, 0.534423
227, -118, 2.905898, 0.531751
228, -95, 2.014267, 0.529092
229, -11, 2.594694, 0.526447
230, -16, 2.966744, 0.523814
231, -114, 1.482117, 0.521195
232, -95, 0.287745, 0.518589
233, -116, -0.921688, 0.515996
234, -95, -1.825311, 0.513416
235, -96, -3.048148, 0.510849
236, -96, -2.605329, 0.508295
237, -97, -3.376253, 0.505754
238, -111, -3.037051, 0.503225
239, -123, -4.066638, 0.500709
240, -17, -2.176737, 0.498205
241, -111, -2.981095, 0.495714
242, -112, -2.367950, 0.493236
243, -11, -0.125644, 0.490769
244, -108, -0.993791, 0.488316
245, -115, -1.665762, 0.485874
246, -111, -0.905681, 0.483445
247, -107, -1.639804, 0.481027
248, -119, -2.200282, 0.478622
249, -5, 0.227939, 0.476229
250, -12, 2.479083, 0.473848
251, -113, 1.728310, 0.471479
252, -110, 1.321835, 0.469121
253, -7, 2.061068, 0.466776
254, -4, 3.017840, 0.464442
255, -109, 2.340536, 0.462120
256, -111, 1.634228, 0.459809
257, -12, 2.346330, 0.457510
258, -107, 1.360833, 0.455222
259, -110, 0.136002, 0.452946
260, -6, 2.061786, 0.450682
261, -110, 0.999517, 0.448428
262, -114, -0.131014, 0.446186
263, -7, 1.863968, 0.443955
264, -108, 0.870391, 0.441735
265, -5, 1.233459, 0.439527
266, -112, -0.032414, 0.437329
267, -109, -1.194541, 0.435142
268, -112, -2.578426, 0.432967
269, -111, -2.172577, 0.430802
270, -112, -1.721372, 0.428648
271, -111, -2.708968, 0.426505
272, -117, -3.723016, 0.424372
273, -14, -1.639530, 0.422250
274, -118, -0.989597, 0.420139
275, -119, -1.833439, 0.418038
276, -116, -2.659825, 0.415948
277, -7, -0.353713, 0.413868
278, -4, 0.481465, 0.411799
279, -6, 1.099600, 0.409740
280, -108, 1.750171, 0.407691
281, -12, 2.279198, 0.405653
282, -7, 2.680345, 0.403625
283, -7, 4.608245, 0.401606
284, -113, 3.419811, 0.399598
285, -5, 5.410261, 0.397600
286, -108, 4.235672, 0.395612
287, -6, 4.553141, 0.393634
288, -8, 4.659222, 0.391666
289, -6, 4.638760, 0.389708
290, -111, 2.943700, 0.387759
291, -113, 1.227970, 0.385821
292, -5, 0.967252, 0.383891
293, -4, 2.179996, 0.381972
294, -4, 1.728841, 0.380062
295, -6, 1.064084, 0.378162
296, -12, 0.200538, 0.376271
297, -12, 0.892272, 0.374390
298, -12, 1.633956, 0.372518
299, -108, 1.005059, 0.370655
300, -96, -0.921631, 0.368802
301, -100, -1.406763, 0.366958
302, -107, -1.772796, 0.365123
303, -100, -1.886134, 0.363297
304, -101, -3.555088, 0.361481
305, -99, -3.506547, 0.359674
306, -106, -5.050530, 0.357875
307, -120, -5.185140, 0.356086
308, -102, -4.904631, 0.354305
309, -107, -4.529460, 0.352534
310, -112, -5.734356, 0.350771
311, 0, -5.373043, 0.349017
312, -12, -3.651474, 0.347272
313, -14, -1.933581, 0.345536
314, -121, -1.735293, 0.343808
315, -100, -1.086825, 0.342089
316, -18, 0.797995, 0.340379
317, -98, 1.539126, 0.338677
318, -16, 3.566365, 0.336983
319, -24, 3.983758, 0.335298
320, -115, 3.162710, 0.333622
321, -110, 2.371504, 0.331954
322, -98, 1.657252, 0.330294
323, -98, 1.043633, 0.328643
324, -94, 0.466230, 0.326999
325, -95, -0.107612, 0.325364
326, -95, -0.802829, 0.323738
327, -88, -1.625469, 0.322119
328, -16, -1.176798, 0.320508
329, -96, -2.076918, 0.318906
330, -20, -1.995730, 0.317311
331, -112, -1.590998, 0.315725
332, -21, 0.094671, 0.314146
333, -118, 0.367206, 0.312575
334, -110, -0.777825, 0.311012
335, -14, -0.234868, 0.309457
336, -115, 0.039618, 0.307910
337, -108, -0.713632, 0.306371
338, -97, -0.007739, 0.304839
339, -14, 1.882209, 0.303315
340, -112, 0.922354, 0.301798
341, -114, 0.003068, 0.300289
342, 0, 0.922115, 0.298788
343, -94, 0.335294, 0.297294
344, -93, -0.171427, 0.295807
345, -95, -0.731701, 0.294328
346, -95, -1.286964, 0.292856
347, -111, -1.960016, 0.291392
348, -123, -1.636625, 0.289935
349, -96, -2.021888, 0.288486
350, -119, -1.538216, 0.287043
351, -120, -2.371033, 0.285608
352, -95, -1.395895, 0.284180
353, -101, -1.937190, 0.282759
354, -97, -2.311844, 0.281345
355, -17, -0.047144, 0.279938
356, -109, -0.683590, 0.278539
357, -94, -1.015360, 0.277146
358, -107, -1.375171, 0.275760
359, -94, -0.224925, 0.274382
360, -123, -0.915074, 0.273010
361, -97, -1.257452, 0.271645
362, -95, 0.227041, 0.270286
363, -7, 1.600239, 0.268935
364, -114, 1.341351, 0.267590
365, -111, 1.130443, 0.266252
366, -117, 0.857990, 0.264921
367, -116, 0.371871, 0.263596
368, -98, -0.036643, 0.262278
369, -99, -0.065677, 0.260967
370, -95, -0.393573, 0.259662
371, -12, 0.401190, 0.258364
372, -118, -0.078717, 0.257072
373, -94, -0.279599, 0.255787
374, -97, -0.467273, 0.254508
375, -8, 1.869516, 0.253235
376, -95, 1.507876, 0.251969
377, -11, 2.563233, 0.250709
378, -6, 3.350104, 0.249456
379, -120, 2.570734, 0.248208
380, -118, 1.397435, 0.246967
381, -93, 0.978486, 0.245733
382, -13, 1.747457, 0.244504
383, -95, 2.599413, 0.243281
384, -116, 1.591589, 0.242065
385, -95, 0.944290, 0.240855
386, -94, 0.179441, 0.239650
387, -94, -0.609108, 0.238452
388, -112, -1.397348, 0.237260
389, -94, -1.919864, 0.236074
390, -95, -2.393977, 0.234893
391, -6, -0.295599, 0.233719
392, -118, -1.479182, 0.232550
393, -14, -0.790864, 0.231387
394, -115, -1.716945, 0.230230
395, -98, -0.971378, 0.229079
396, -95, -1.414429, 0.227934
397, -95, -0.535182, 0.226794
398, -118, 0.213375, 0.225660
399, -117, -0.648817, 0.224532
400, -94, -1.167194, 0.223409
401, -94, -1.324196, 0.222292
402, -95, -0.213202, 0.221181
403, -94, -0.262850, 0.220075
404, -94, -0.652439, 0.218974
405, -10, 0.463079, 0.217880
406, -94, 0.255520, 0.216790
407, -112, -0.213643, 0.215706
408, -96, -0.704503, 0.214628
409, -96, -0.935169, 0.213555
410, -93, -1.132684, 0.212487
411, -112, -0.186773, 0.211424
412, -94, -0.607402, 0.210367
413, -117, 0.263130, 0.209315
414, -10, 1.217695, 0.208269
415, -95, 1.061491, 0.207227
416, -98, 0.908542, 0.206191
417, -94, 0.812797, 0.205160
418, -93, 0.373659, 0.204135
419, -10, 1.094192, 0.203114
420, -117, 0.484402, 0.202098
421, -118, -0.096960, 0.201088
422, -11, 0.865800, 0.200082
423, -96, 0.503929, 0.199082
424, -12, 1.349361, 0.198087
425, -119, 1.865315, 0.197096
426, -95, 1.562364, 0.196111
427, -11, 2.165186, 0.195130
428, -95, 1.686536, 0.194154
429, -94, 1.203744, 0.193184
430, -95, 0.759846, 0.192218
431, -112, -0.221482, 0.191257
432, -94, -0.661232, 0.190300
433, -112, -1.721074, 0.189349
434, -101, -0.934579, 0.188402
435, -120, -1.633461, 0.187460
436, -11, -0.791641, 0.186523
437, -18, -0.116423, 0.185590
438, -101, -0.723251, 0.184662
439, -94, 0.090223, 0.183739
440, -94, -0.661936, 0.182820
441, -97, -1.494156, 0.181906
442, -95, -0.647765, 0.180997
443, -94, -1.004978, 0.180092
444, -94, -0.031266, 0.179191
445, -121, -1.019904, 0.178295
446, -94, -1.229957, 0.177404
447, -95, -0.132884, 0.176517
448, -14, 0.923588, 0.175634
449, -95, 0.707280, 0.174756
450, -94, 0.498849, 0.173882
451, -94, 0.010516, 0.173013
452, -94, -0.211376, 0.172148
453, -98, -0.776038, 0.171287
454, -96, -1.153212, 0.170431
455, -114, -2.092026, 0.169578
456, -94, -1.045068, 0.168731
457, -95, 0.012395, 0.167887
458, -124, -0.542113, 0.167047
459, -95, -0.538131, 0.166212
460, -94, -0.521358, 0.165381
461, -95, -0.565756, 0.164554
462, -95, -0.579255, 0.163731
463, -14, 0.574875, 0.162913
464, -111, 0.220270, 0.162098
465, -94, -0.288964, 0.161288
466, -94, -0.415521, 0.160481
467, -13, 0.612571, 0.159679
468, -95, 1.612371, 0.158881
469, -94, 1.468168, 0.158086
470, -94, 1.334019, 0.157296
471, -116, 0.895803, 0.156509
472, -94, 0.802537, 0.155727
473, -11, 1.827154, 0.154948
474, -94, 1.566369, 0.154173
475, -95, 1.016632, 0.153402
476, -23, 1.775277, 0.152635
477, -94, 1.396012, 0.151872
478, -118, 0.215138, 0.151113
479, -95, -0.176780, 0.150357
480, -95, -0.550959, 0.149606
481, -113, -1.205422, 0.148857
482, -94, -1.560087, 0.148113
483, -100, -0.727275, 0.147373
484, -93, -1.204613, 0.146636
485, -114, -1.727510, 0.145903
486, -94, -1.937648, 0.145173
487, -120, -1.240753, 0.144447
488, -93, -1.295267, 0.143725
489, -93, -1.345574, 0.143006
490, -111, -1.647337, 0.142291
491, -95, -2.028174, 0.141580
492, -94, -2.087328, 0.140872
493, -94, -0.847856, 0.140168
494, -95, -0.799059, 0.139467
495, -95, -0.754305, 0.138769
496, -23, 1.444836, 0.138076
497, -94, 1.500543, 0.137385
498, -6, 2.436999, 0.136698
499, -95, 2.302356, 0.136015
500, -124, 1.764275, 0.135335
501, -95, 1.393350, 0.134658
502, -94, 1.307127, 0.133985
503, -95, 1.114141, 0.133315
504, -95, 1.015803, 0.132648
505, -94, 0.601889, 0.131985
506, -121, 0.097437, 0.131325
507, -123, -0.807964, 0.130668
508, -106, -1.049914, 0.130015
509, -118, -1.441210, 0.129365
510, -104, -1.865266, 0.128718
511, -93, -1.886954, 0.128075
512, -95, -1.938586, 0.127434
513, -94, -1.976366, 0.126797
514, -95, -2.030235, 0.126163
515, -95, -2.080556, 0.125532
516, -124, -1.425990, 0.124905
517, -100, -1.389506, 0.124280
518, -95, 0.111974, 0.123659
519, -94, 0.355504, 0.123040
520, -95, 0.127891, 0.122425
521, -97, 0.296193, 0.121813
522, -94, 0.508620, 0.121204
523, -95, 0.702763, 0.120598
524, -94, 0.912452, 0.119995
525, -94, 1.125429, 0.119395
526, -94, 0.912187, 0.118798
527, -95, 0.624223, 0.118204
528, -94, 0.560378, 0.117613
529, -20, 1.350792, 0.117025
530, -94, 1.170459, 0.116440
531, -96, 1.124259, 0.115858
532, -94, 1.060457, 0.115278
533, -119, 0.670648, 0.114702
534, -96, 0.625666, 0.114128
535, -20, 1.672785, 0.113558
536, -95, 1.075759, 0.112990
537, -94, 0.824221, 0.112425
538, -95, 0.628628, 0.111863
539, -121, 0.080052, 0.111304
0, -4, nan, 1.000000
1, -111, -106.386960, 1.000000
2, -119, -57.610346, 1.000000
3, -115, -33.994852, 1.000000
4, -17, -2.974021, 1.000000
5, -8, 7.675252, 1.000000
6, -125, -1.930928, 1.000000
7, -113, -4.768711, 1.000000
8, -111, -5.649405, 1.000000
9, -96, -4.978945, 1.000000
10, -97, -4.422301, 1.000000
11, -12, -0.646623, 1.000000
12, -109, -1.567272, 1.000000
13, -6, 0.849347, 1.000000
14, -9, 2.334083, 1.000000
15, -111, 1.020862, 1.000000
16, -102, 0.266150, 1.000000
17, -111, -0.420688, 1.000000
18, -10, 0.695308, 1.000000
19, -108, 0.098487, 1.000000
20, -12, 2.104073, 1.000000
21, -122, 0.871370, 1.000000
22, -7, 1.161211, 1.000000
23, -7, 1.361074, 1.000000
24, -8, 2.917846, 1.000000
25, -109, 3.178033, 1.000000
26, -7, 3.179907, 1.000000
27, -118, 1.615949, 1.000000
28, -115, 0.136471, 1.000000
29, -110, -1.039975, 1.000000
30, -108, -2.168887, 1.000000
31, -4, -0.451877, 1.000000
32, -113, -1.853935, 1.000000
33, -99, -1.415664, 1.000000
34, -113, -1.078136, 1.000000
35, -109, -2.133374, 1.000000
36, -13, -1.688632, 1.000000
37, -115, -2.978121, 1.000000
38, -117, -2.684701, 1.000000
39, -116, -3.763370, 1.000000
40, -10, -1.812003, 1.000000
41, -9, -1.584019, 1.000000
42, -109, -1.130013, 1.000000
43, -97, -0.349452, 1.000000
44, -97, 0.535507, 1.000000
45, -111, -0.221437, 1.000000
46, -8, 2.087069, 1.000000
47, -111, 1.184385, 1.000000
48, -10, 1.762134, 1.000000
49, -109, 0.833612, 1.000000
50, -116, -0.159932, 1.000000
51, -112, 0.567089, 1.000000
52, -11, 1.169471, 1.000000
53, -112, 0.389953, 1.000000
54, -113, -0.605181, 1.000000
55, -10, -0.049202, 1.000000
56, -99, 0.589521, 1.000000
57, -112, -0.433178, 1.000000
58, -97, -1.270318, 1.000000
59, -8, -0.862737, 1.000000
60, -111, -0.407068, 1.000000
61, -114, 0.165820, 1.000000
62, -109, -0.602804, 1.000000
63, -115, -1.272973, 1.000000
64, -6, -0.355375, 1.000000
65, -95, -1.058196, 1.000000
66, -18, 0.933479, 1.000000
67, -112, -0.025740, 1.000000
68, -17, 1.958420, 1.000000
69, -112, 1.033863, 1.000000
70, -7, 1.498337, 1.000000
71, -9, 1.849030, 1.000000
72, -113, 2.150751, 1.000000
73, -117, 0.954140, 1.000000
74, -8, 1.299159, 1.000000
75, -113, 1.623188, 1.000000
76, -113, 0.683912, 1.000000
77, -98, -0.214981, 1.000000
78, -8, 0.385364, 1.000000
79, -9, 2.230184, 1.000000
80, -8, 2.485211, 1.000000
81, -5, 2.575409, 1.000000
82, -112, 1.048563, 1.000000
83, -111, -0.571287, 1.000000
84, -11, 0.974390, 1.000000
85, -111, -0.314199, 1.000000
86, -100, -0.196544, 1.000000
87, -11, -0.174411, 1.000000
88, -6, 1.251318, 1.000000
89, -10, 1.107644, 1.000000
90, -8, 2.501888, 1.000000
91, -104, 2.492129, 1.000000
92, -4, 2.416349, 1.000000
93, -98, 0.785292, 1.000000
94, -108, 0.693357, 1.000000
95, -114, -0.992230, 1.000000
96, -10, -1.191637, 1.000000
97, -115, -2.802980, 1.000000
98, -4, -1.393344, 1.000000
99, -115, -1.592987, 1.000000
100, -9, -0.087304, 1.000000
101, -96, 0.225909, 1.000000
102, -113, -1.266057, 0.995000
103, -100, -2.559233, 0.990025
104, -115, -2.490395, 0.985075
105, -9, -2.340310, 0.980150
106, -110, -3.609591, 0.975249
107, -9, -2.011132, 0.970373
108, -17, -0.460467, 0.965521
109, -115, -0.354015, 0.960693
110, -112, -0.014985, 0.955890
111, -94, -0.790260, 0.951110
112, -113, -0.267112, 0.946355
113, -115, -1.081831, 0.941623
114, -96, -1.757379, 0.936915
115, -10, -1.331712, 0.932230
116, -121, -1.004502, 0.927569
117, -115, -2.074824, 0.922931
118, -115, -1.399529, 0.918316
119, -114, -2.297284, 0.913725
120, -95, -1.238739, 0.909156
121, -8, -0.187183, 0.904610
122, -98, -0.828155, 0.900087
123, -7, 0.019444, 0.895587
124, -116, -1.054773, 0.891109
125, -96, -0.173583, 0.886654
